Sample ID,Date,Publication,OCR Text,Ground Truth,CER
3206201409,1852-10-31,Lloyd's Illustrated Newspaper,"Repairing to a house where the amity resided, in Yarmouth, they found him sitting by the aide of the fire coolly smoking his pipe.","Repairing to a house where the family resided, in Yarmouth, they found him sitting by the side of the fire coolly smoking his pipe.",0.022900763358778626
3206201409,1852-10-31,Lloyd's Illustrated Newspaper,"le had divested himself of his s10p, stock, and boots.","He had divested himself of his slop, stock, and boots.",0.05555555555555555
3206201409,1852-10-31,Lloyd's Illustrated Newspaper,"He seemed perfectly calm and collected, although from his heated appearance it was evident that he bad recently been labouring under sorse unusual excitement.","He seemed perfectly calm and collected, although from his heated appearance it was evident that he had recently been labouring under some unusual excitement.",0.01910828025477707
3206201409,1852-10-31,Lloyd's Illustrated Newspaper,"The life of the unfortunate woman being despaired of by the medical man, and its order that there should be no mistake as to the identity of the accused, the police had him brought to the side of the bed in the hospital, where the victim of his revolting barbarity lay.","The life of the unfortunate woman being despaired of by the medical man, and in order that there should be no mistake as to the identity of the accused, the police had him brought to the side of the bed in the hospital, where the victim of his revolting barbarity lay.",0.007462686567164179
3206201409,1852-10-31,Lloyd's Illustrated Newspaper,"When asked by the magistrate present whether she could recognize the person who had committed the outrage upon her, she, after much difficulty and pain, her sight being injured, exclaimed in a terrified tone, "" Oh, yes, yes; there he stands (pointing to the prisoner). Pray don't let him come near me. He thought he had murdered me; he left me for dead.""","When asked by the magistrate present whether she could recognize the person who had committed the outrage upon her, she, after much difficulty and pain, her sight being injured, exclaimed in a terrified tone, ""Oh, yes, yes; there he stands (pointing to the prisoner). Pray don't let him come near me. He thought he had murdered me; he left me for dead.""",0.0028328611898017
3206201409,1852-10-31,Lloyd's Illustrated Newspaper,"The prisoner heard the accusation unmoved, and in a callouslone replied, "" I know nothing about her; and I call God to witness that I am innocent. You (addressing the magistrate and police) know as much about the woman as I do.""","The prisoner heard the accusation unmoved, and in a callous tone replied, ""I know nothing about her; and I call God to witness that I am innocent. You (ad dressing the magistrate and police) know as much about the woman as I do.""",0.017467248908296942
3206201409,1852-10-31,Lloyd's Illustrated Newspaper,"At the proceedings yesterday, the examination was somewhat irregularly conducted, in consequerce of frequent altercations araostg the members of the bench-a circumstance, we understand, of no uncommon occurrence, and which attracted the attention of the judges at the assizes.","At the proceedings yesterday, the examination was somewhat irregularly conducted, in consequence of frequent altercations among the members of the bench-a circumstance, we understand, of no uncommon occurrence, and which attracted the attention of the judges at the assizes.",0.01824817518248175
3206201409,1852-10-31,Lloyd's Illustrated Newspaper,"It would almost appear that thejustices are jealous of each other in the performance of their duties, and this is attributed, as we were informed, to the high party feeling which prevails in the port.","It would almost appear that the justices are jealous of each other in the performance of their duties, and this is attributed, as we were informed, to the high party feeling which prevails in the port.",0.004975124378109453
3206201409,1852-10-31,Lloyd's Illustrated Newspaper,It was only after some time and care that the evidence cald be properly taken and arranged.,It was only after some time and care that the evidence could be properly taken and arranged.,0.021739130434782608
3206201409,1852-10-31,Lloyd's Illustrated Newspaper,"The witnesses already examined, and of whose testimony reports have already appeared in LLOYD's NEWSPAPERt, were again subjected to examination, and the other evidence taken extended to some length.","The witnesses already examined, and of whose testimony reports have already appeared in LLOYD'S NEWSPAPER, were again subjected to examination, and the other evidence taken extended to some length.",0.01015228426395939
3206201409,1852-10-31,Lloyd's Illustrated Newspaper,"The bench were unanimous in committing him to Norwich castle for trial at the next assizes, on the charge of attempting to suffocate and murder Mary Ann Proudfoot","The bench were unanimous in committing him to Norwich castle for trial at the next assizes, on the charge of attempting to suffocate and murder Mary Ann Proudfoot.",0.006134969325153374
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,THE NEWINGTON PAUPER DEAD.,THE NEWINGTON PAUPER DEAD.,0.0
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,"| On Wednesday, Alfred Feist, late master of St, Mary Newinsgton workhouse, again surrendered on his bail, at the Lambeth police-court, for further ex- amination, on the charge of disposing of the bodies of inmates who died in the workhouse, for anatomical purposes.","On Wednesday, Alfred Feist, late master of St. Mary Newington workhouse, again surrendered on his bail, at the Lambeth police-court, for further examination, on the charge of disposing of the bodies of inmates who died in the workhouse, for anatomical purposes.",0.022988505747126436
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,"One or two other cases similar to that of Mary Whitehead, which was investigated at the former hearing, were now goneinto.","One or two other cases similar to that of Mary Whitehead, which was investigated at the former hearing, were now gone into.",0.008130081300813009
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,"Theundertaker, Hogg, deposed that in cases when bodies were intended for anatomical purposes he generally received the neces- sary certificate from the defendant to send to the inspector under the Anatomy bill.","The undertaker, Hogg, deposed that in cases when bodies were intended for anatomical purposes he generally received the necessary certificate from the defendant to send to the inspector under the Anatomy bill.",0.014354066985645933
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,"The practice in the workhouse was, when paupers died there, to have them carried down to the dead-house and place them in a shell, and the undertaker had no means of learn. iog the names of such persons, except from the master of the workhouse.","The practice in the workhouse was, when paupers died there, to have them carried down to the dead-house and place them in a shell, and the undertaker had no means of learning the names of such persons, except from the master of the workhouse.",0.012396694214876033
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,"Evidence was also given by Mr. William Ball, a cleTk in the master's effice, as to the practice followed in caEe no friends of the deceased applied to be al- lowed to follow the body to the grave, and also as to the disposal of unclaimed bodies.","Evidence was also given by Mr. William Bull, a clerk in the master's office, as to the practice followed in case no friends of the deceased applied to be allowed to follow the body to the grave, and also as to the disposal of unclaimed bodies.",0.024691358024691357
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,"Mr. Mathews, on behalf of the prisoner, admitted that his client was not free from blame, in the lax- he might say the scandalous-manner in which the bodies of paupers bad been treated, but contended that no sale of the bodies for profit had been made out, and that Hogg, the undertaker, who had access to the dead-house, ought to be placed at the bar rather than his client.","Mr. Mathews, on behalf of the prisoner, admitted that his client was not free from blame, in the lax-he might say the scandalous-manner in which the bodies of paupers had been treated, but contended that no sale of the bodies for profit had been made out, and that Hogg, the undertaker, who had access to the dead-house, ought to be placed at the bar rather than his client.",0.0053475935828877
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,"Mr. Elliott said there could not be the slightest doubt that in the first case before him the prisoner knew that the deceased had friends, and he had been guilty of a fraud of a most revolting'deseription, that of substituting the body of one for another, and mak- ing the friends believe they were following to the grave the body of their own relative.","Mr. Elliott said there could not be the slightest doubt that in the first case before him the prisoner knew that the deceased had friends, and he had been guilty of a fraud of a most revolting description, that of substituting the body of one for another, and making the friends believe they were following to the grave the body of their own relative.",0.011396011396011397
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,This was an oflence against decency of the worst description.,This was an offence against decency of the worst description.,0.01639344262295082
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,The case must go before a higher t'ibunal.,The case must go before a higher tribunal.,0.023809523809523808
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,It also ap- peared to him most culpable on the part of the board of unardiano to allow bdies to be brought baclt from the hospital to the workhousn for interment.,It also appeared to him most culpable on the part of the board of guardians to allow bodies to be brought back from the hospital to the workhouse for interment.,0.05625
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,Mr.Robinson assured thermagistrate thatthat which had been so justly condemned by his worship was entirely unknown to the respectable gentlemen who formed the board; and a number of the guardians present confirmed this assertion.,Mr. Robinson assured the magistrate that that which had been so justly condemned by his worship was entirely unknown to the respectable gentlemen who formed the board; and a number of the guardian's present confirmed this assertion.,0.017241379310344827
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,"The evidence in the case of Phoebe Clark, a ptuper, who had been in the workhouse, and who died on the 19th of February last, was then gone through.","The evidence in the case of Phoebe Clark, a pauper, who had been in the workhouse, and who died on the 19th of February last, was then gone through.",0.006756756756756757
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,"In this case the body was sent to Guy's and another substituted, and two of the sisters of Clark followed the strange body, in the belief it was their relative, to Victoria. park, and saw the coffin interred there.","In this case the body was sent to Guy's and another substituted, and two of the sisters of Clark followed the strange body, in the belief it was their relative, to Victoria park, and saw the coffin interred there.",0.004694835680751174
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,"Mr. Elliott was of opinion that this and the case taken on the former day would be abundant for the purposes of prosecution, and Mr. Robinson having undertaken that if indictments in other of the ten or twelve cases should be preferred, the solicitor for the defence should be furnishedswith the evidence in them, the prisoner was fully committed to take his trial on both charges.","Mr. Elliott was of opinion that this and the case taken on the former day would be abundant for the purposes of prosecution, and Mr. Robinson having undertaken that if indictments in other of the ten or twelve cases should be preferred, the solicitor for the defence should be furnished with the evidence in them, the prisoner was fully committed to take his trial on both charges.",0.0026246719160104987
3206201955,1858-01-24,Lloyd's Illustrated Newspaper,"On an application by his counsel the prisoner was however admitted to bail in two sureties in 401., and himself in 801, to appear on the day of triaL","On an application by his counsel the prisoner was however admitted to bail in two sureties in 40l., and himself in 80l., to appear on the day of trial.",0.033112582781456956
3206201960,1858-01-24,Lloyd's Illustrated Newspaper,I. . THE MURDERER OF THAIN _,THE MURDERER OF THAIN.,0.3181818181818182
3206201960,1858-01-24,Lloyd's Illustrated Newspaper,"I The public is already aware that the execution of Christian Sattler, the Bavarian, which was to have taken place on Monday last, at Newgate, has been postponed, by the order of the home secretary, to the 8th of February, upon the ground that under the pe- culiar circumstances of the case, it was considered advisable that th& judges of the Court of Criminal Appeal should have an opportunity of considering all the facts of the case.","The public is already aware that the execution of Christian Sattler, the Bavarian, which was to have taken place on Monday last, at Newgate, has been postponed, by the order of the home secretary, to the 8th of February, upon the ground that under the peculiar circumstances of the case, it was considered advisable that the, judges of the Court of Criminal Appeal should have an opportunity of considering all the facts of the case.",0.013856812933025405
3206201960,1858-01-24,Lloyd's Illustrated Newspaper,"As there is no treaty for the extradition of crimi- nals between this country and the Hamburg authori- ties, but for the circumstance of the prisoner not being provided with the necessary papers, the police of Hmburg could not have interfered with him; and there is no doubt that the arrest of the prisoner. was merely a contrivance to get him into the custody of the deceased officer, that he might be brought to England upon the charge of robbing Mr. Ballantine, and that the proceedings taken to effect this object were, to a certain extent, illegaL","As there is no treaty for the extradition of criminals between this country and the Hamburg authorities, but for the circumstance of the prisoner not being provided with the necessary papers, the police of Hamburg could not have interfered with him; and there is no doubt that the arrest of the prisoner was merely a contrivance to get him into the custody of the deceased officer, that he might be brought to England upon the charge of robbing Mr. Ballantine, and that the proceedings taken to effect this object were, to a certain extent, illegal.",0.014571948998178506
3206201960,1858-01-24,Lloyd's Illustrated Newspaper,"If the judges, upon consideration of the facts, should ultimately come to the same conclusion, the probability is that the ca- pital sentence will not be carried out, but the.pu- nisbment will be commuted to such an one as would probably have been infdicted if the prisoner had been convicted of manslaughter only.","If the judges, upon consideration of the facts, should ultimately come to the same conclusion, the probability is that the capital sentence will not be carried out, but the punishment will be commuted to such an one as would probably have been inflicted if the prisoner had been convicted of manslaughter only.",0.02258064516129032
3206201960,1858-01-24,Lloyd's Illustrated Newspaper,"When the prisoner was informed of the respite, but at the same time told that he must not found any hopes that his life wouldabe ultimately spared, which might prove delusive if the legal point were decided against him, he expressed himself grateful for the respite that was afforded him, and evidently felt the impression that the capital sentence would not be carried out.","When the prisoner was informed of the respite, but at the same time told that he must not found any hopes that his life would be ultimately spared, which might prove delusive if the legal point were decided against him, he expressed himself grateful for the respite that was afforded him, and evidently felt the impression that the capital sentence would not be carried out.",0.00267379679144385
3206201960,1858-01-24,Lloyd's Illustrated Newspaper,"The prisoner accounts for the extraor- dinary expressions made use of by him after the transaction, by saying that he was in a very excited state, and observing the angry feeling of the people on board the vessel, he was desirous that they should put an end to him, as, in the first burst of their in- dignation, they had threatened they would do.","The prisoner accounts for the extraordinary expressions made use of by him after the transaction, by saying that he was in a very excited state, and observing the angry feeling of the people on board the vessel, he was desirous that they should put an end to him, as, in the first burst of their indignation, they had threatened they would do.",0.011661807580174927
3206201960,1858-01-24,Lloyd's Illustrated Newspaper,"The prisoner seems to have entirely abandoned hit atheistical notions, and attends chapel regularly, and pays great attention to the spiritual consolation of- fered him by the Rev. Mr. Davis, the ordinary of the gaol of Newgate,","The prisoner seems to have entirely abandoned his atheistical notions, and attends chapel regularly, and pays great attention to the spiritual consolation offered him by the Rev. Mr. Davis, the ordinary of the gaol of Newgate.",0.017699115044247787
3206201960,1858-01-24,Lloyd's Illustrated Newspaper,He appears to be in a much better state of mind than at the period of his trial.,He appears to be in a much better state of mind than at the period of his trial.,0.0
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"ALLEGED CRUELrY TO A WORKHOUSE GIRL,",ALLEGED CRUELTY TO A WORKHOUSE GIRL,0.05714285714285714
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"Msrs. Augwta Lailh, a lodging-house keeper cee aiding at 10, Park-place, Liverpool-road, appeared at Clerkenwell police-court, in answer to her vecog nizanceB, charged with committing a series olvioleat assaults upon Ann Dean, whom she had take, as servant from the Islington workhouse.","Mrs. Augusta Laigh, a lodging-house keeper, residing at 10, Park-place, Liverpool-road, appeared at Clerkenwell police-court, in answer to her recognizances, charged with committing a series of violent assaults upon Ann Dean, whom she had taken se servant from the Islington workhouse.",0.06315789473684211
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"Ellen Morgan, who said: I am seventeen yew of age, and am now an inmate of the workhouse of St, Mary, Islington.","Ellen Morgan, who said: I am seventeen years of age, and am now an inmate of the workhouse of St Mary, Islington.",0.035398230088495575
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"I used to be in the service of Yrs, Laigh.",I used to be in the service of Mrs. Laigh.,0.047619047619047616
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"I left her service about seven weeks ago, Oa the Tuesday before Christmas-","I left her service about seven weeks ago, on the Tuesday before Christmas.",0.04054054054054054
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,On the day before I left I do not recollect anything taking place.,On the day before I left I do not recollect anything taking place.,0.0
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,Onthe Sunday before Christmas there wae some tea in the teapot.,On the Sunday before Christmas there was some tea in the teapot.,0.03125
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,Susan Dean poured it out into a cup.,Susan Dean poured it out into a cup.,0.0
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"The I defendant came down to the kitchen and said, ""Who has poured the tea out of the teapot?""","The defendant came down to the kitchen and said, ""Who has poured the tea out of the teapot?""",0.021739130434782608
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"Deansaid, ""I did.""","Dean said, ""I did.""",0.05263157894736842
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"The defendant then said, "" What business have you to take it out, when I wanted it myself ?"" anathea hit Dean across the eyes with the back of her hand.","The defendant then said, ""What business hare you to take it out, when I wanted it myself?"" and then hit Dean across the eyes with the back of her hand.",0.039735099337748346
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,On the Saturday before I saw my mistress hlt De;n on the shoulder with a chopper.,On the Saturday before I saw my mistress hit Dean on the shoulder with a chopper.,0.024691358024691357
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,She strerl her because she upset a bath of water.,She struck her because she upset a bath of water.,0.061224489795918366
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,It was betweez seven and eightintheevening.,It was between seven and eight in the evening.,0.08695652173913043
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,OntheFridaybefore that the defendant hit her once on the head withthe poker.,On the Friday before that the defendant hit her once on the head with the poker.,0.05
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,Dean bled very much from the effects of the blow from the poker.,Dean bled very much from the effects of the blow from the poker.,0.0
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"On the Thursday the defendant hit the complainant with the poker on the heat, which also bled, because she could not wring linea with her right hand.","On the Thursday the defendant hit the complainant with the poker on the head, which also bled, because she could not wring linen with her right hand.",0.013422818791946308
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,She was left-handed.,She was left-handed.,0.0
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,Witness put a wet cloth on complainant's head.,Witness put a wet cloth on complainant's head.,0.0
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,Sosan Dean left on the Monday.,Susan Dean left on the Monday.,0.03333333333333333
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,Mr. F. G. Graves said: I was the resident medical officer of the workhouse.,Mr. F. G. Graves said: I was the resident medical officer of the workhouse.,0.0
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"On the Monday before Christmas I saw Susan Dean at the workhouse,",On the Monday before Christmas I saw Susan Dean at the workhouse.,0.015384615384615385
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"I examined her head, and found five wounds at the back of her head, each of which was about an inch in length.","I examined her head, and found five wounds at the back of her head, each of which was about an inch in length.",0.0
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,They were scalp wounds and through the skin.,They were scalp wounds and through the skin.,0.0
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,There were also marks of two wounds in the front of the head.,There were also marks of two wounds in the front of the head.,0.0
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,In my judgment the wound or the back of the head had been inflicted about a weet and the latest about four days.,"In my judgment the wound the back of the head had been inflicted about a week, and the latest about four days.",0.045454545454545456
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"On the right arm, just below the elbow, there was an abscess.","On the right arm, just below the elbow, there was an abscess.",0.0
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,There was an extensive wound on the right side and bhck,There was an extensive wound on the right side and back.,0.03571428571428571
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,The left eye was swollen and discoloured.,The left eye was swollen and discoloured.,0.0
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"There was inflammation of the skin of the covering of the left binde-bone, and below the left elbow.","There was inflammation of the skin of the covering of the left blade-bone, and below the left elbow.",0.02
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"Therewes also inflanmmation of the left knee, which might have been produced by a blow.","There was also inflammation of the left knee, which might have been produced by a blow.",0.034482758620689655
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,"Mr. Lewis, for the defence, called witnesses with a view to show that the injuries were sustained by the girl during a ecuffle with Ellen Morgan, who was then also in the service of Mrs. Laigh.","Mr. Lewis, for the defence, called witnesses with a view to show that the injuries were sustained by the girl during a scuffle with Ellen Morgan, who was then also in the service of Mrs. Laigh.",0.0051813471502590676
3206202140,1858-02-14,Lloyd's Illustrated Newspaper,Mr. Tyrwhitt sent the case to be tried by a jury.,Mr. Tyrwhitt sent the case to be tried by a jury.,0.0
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,I THE ITALIAN IMPOSrOR AND BIGAMIST.,THE ITALIAN IMPOSTOR AND BIGAMIST.,0.08823529411764706
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,".4 lexander Boromeo, alias Dr. lhcker, alias Afarce de St. Bilaire, Sc., the Irish Italian impostor, who lately figured in the "" Conference"" hoax, was brought before lMdr. Hal, at Bow.street, by habeas corpus to answer a charge of bigamy preferred by the iociety for the Protection of Women.","Alexander Borromeo, alias Dr. Tucker, alias Marco de St. Hilaire, &c., the Irish Italian impostor, who lately figured in the ""Conference"" hoax, was brought before Mr. Hall, at Bow-street, by habeas corpus, to answer a charge of bigamy preferred by the society for the Protection of Women.",0.0625
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,Mr. Sleigh stated that the present charge related to one only of several aets of bigamy which had been un- doubtedly committed by the prisonez.,Mr. Sleigh stated that the present charge related to one only of several acts of bigamy which had been undoubtedly committed by the prisoner.,0.028368794326241134
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,"The second mairriage took place at the fatous GretDo green, to which a young lady, overcome by his blandishments, had been induced to accompany the prisoner, by whom, after she became the mother of a child, she was cruelly deserted.","The second marriage took place at the famous Gretna green, to which a young lady, overcome by his blandishments, had been induced to accompany the prisoner, by whom, after she became the mother of a child, she was cruelly deserted.",0.017316017316017316
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,"The first marriage in the name of St, Bilaire, with Mary Ann Sadler, was plainly proved; but the prisoner begged the magistrate to write to France.","The first marriage in the name of St. Hilaire, with Mary Ann Sadler, was plainly proved; but the prisoner begged the magistrate to write to France.",0.013605442176870748
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,He would then ascertain that Bilaire was in a government situation there.,He would then ascertain that Hilaire was in a government situation there.,0.0136986301369863
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,He (pri. soner) had never been to England until after 1842.,He (prisoner) had never been to England until after 1842.,0.03508771929824561
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,"The parties were mistaken,",The parties were mistaken.,0.038461538461538464
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,Hilaire was a well-known political charactei.,Hilaire was a well-known political character.,0.022222222222222223
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,The e ffrontery with which this statement was made appeared to take the witnesses by surprise.,The effrontery with which this statement was made appeared to take the witnesses by surprise.,0.010752688172043012
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,"Mr. 8ad- ler, the brother of the first wife, asserted that he knew the prisoner perfectly well, and the prisoner knew him,","Mr. Sadler, the brother of the first wife, asserted that he knew the prisoner perfectly well, and the prisoner knew him.",0.03333333333333333
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,"Anna Maria Froggett deposed that she first made prisoner's acquaintance at Preston, in 1847, when he induced her to leave her home, and accompany him to Gretna-ball, in Scotland, where they were mar- ried, according to the ceremony observed there, and pronounced by the Rev. Mr. Linton, the priest, to be legally man and wife.","Anna Maria Froggatt deposed that she first made prisoner's acquaintance at Preston, in 1847, when he induced her to leave her home, and accompany him to Gretna-hall, in Scotland, where they were married, according to the ceremony observed there, and pronounced by the Rev. Mr. Linton, the priest, to be legally man and wife.",0.012345679012345678
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,"The prisoner left her, with one child (a little girl), in 1851, and she bad never seen him since till that day, in the court.","The prisoner left her, with one child (a little girl), in 1851, and she had never seen him since till that day, in the court.",0.008
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,She had to seek her own bread by working in the millinery trade.,She had to seek her own bread by working in the millinery trade.,0.0
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,The prisoner: I assure you it is all a mistake. I know nothing of these people.,The prisoner: I assure you it is all a mistake. I know nothing of these people.,0.0
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,"To save trouble, if you will not write to the French government, I may as well plead guilty, and reserve to myself the right of prosecuting these witnesses for perjury.","To save trouble, if you will not write to the French government, I may as well plead guilty, and reserve to myself the right of prosecuting these witnesses for perjury.",0.0
3206203053,1858-06-27,Lloyd's Illustrated Newspaper,"The Scotch certificate, showing Miss Froggatt's marriage with Marco Emile de St Hilire, was here produced, and Mr. BI Stuart, barrister, of 8, Old- equare, Lincoln's-inn, having proved it to be a legal marriage, the prisoner was committed for trial.","The Scotch certificate, showing Miss Froggatt's marriage with Marco Emile de St. Hilaire, was here produced, and Mr. R. Stuart, barrister, of 8, Old square, Lincoln's-inn, having proved it to be a legal marriage, the prisoner was committed for trial.",0.024
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"THE SUPPOSED MURDER AT CAMBERWELL.,",THE SUPPOSED MURDER AT CAMBERWELL.,0.029411764705882353
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,CONctU5SION OF TRa INQUlRY.,CONCLUSION OF THE INQUIRY.,0.23076923076923078
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"On Wednesday evening, Mr. Carter resumed the adjourned inquest on the body of Hanalh Bead, aged welve yeas, who was found drowned in the Grand Surrey canal, as reported in another column.","On Wednesday evening, Mr. Carter resumed the adjourned inquest on the body of Hannah Read, aged twelve years, who was found drowned in the Grand Surrey canal, as reported in another column.",0.026455026455026454
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"The sister, Sarah ead, was now present, and said he saw her ster last alive on Thursday morning, at nine o'clock, at Mrs. Horaley'e, in Add ngton squire, where she had been employed for nine months.","The sister, Sarah Read, was now present, and said she saw her sister last alive on Thursday morning, at nine o'clock, at Mrs. Horsley's, in Addington square, where she had been employed for nine months.",0.039603960396039604
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,Mrs. Horsley said that she had paid the deceased ls. for milk on the previous day.,Mrs. Horsley said that she had paid the deceased 1s. for milk on the previous day.,0.012195121951219513
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"Witness asked the deceased what she had done with it, and she said either, I I gave it to mother,"" or ""' I am going to give it to mother.""","Witness asked the deceased what she had done with it, and she said either, ""I gave it to mother,"" or ""I am going to give it to mother.""",0.02962962962962963
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,By the coroner: If her mother had said that she had not received the io. she would believe her.,By the coroner: If her mother had said that she had not received the ls. she would believe her.,0.021052631578947368
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"She said the reason she was so late home on Wednesday night was, that she stood up, as it rained to bard.","She said the reason she was so late home on Wednesday night was, that she stood up, as it rained too hard.",0.018867924528301886
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"Witness expected her to come home on Thursday night, but as she did not abe went to look for her, but could mot find her, and she returned home and saw nothing more of her till she heardthat she was dead.","Witness expected her to come home on Thursday night, but as she did not she went to lock for her, but could not find her, and she returned home and saw nothing more of her till she heard that she was dead.",0.024390243902439025
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,Some dissatisfaction had been expressed by her mistrees that she cauelate of a mornrg.,Some dissatisfaction had been expressed by her mistress that she came late of a morning.,0.056818181818181816
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,Did not know thalt she had formed any intimacy with any lad or boy.,Did not know that she had formed any intimacy with any lad or boy.,0.015151515151515152
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,Eer mother's house was near the canaL,Her mother's house was near the canal.,0.07894736842105263
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,She could not account for the fact of her being found in the water.,She could not account for the fact of her being found in the water.,0.0
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,No difference was made in the treatment of the deceased from the other children.,No difference was made in the treatment of the deceased from the other children.,0.0
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"She believed that some one must have got the shilling awIy or else that she lost it, as she wee too good a girl.","She believed that someone must have got the shilling away or else that she lost it, as she was too good a girl.",0.036036036036036036
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"Her firm opinion was that she did not throw herself into the water, as she was too timid, and would not go upstairs of a night without some one with her.","Her firm opinion was that she did not throw herself into the water, as she was too timid, and would not go upstairs of a night without someone with her.",0.006578947368421052
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"Mr. Horsley wished to know whether the can that had contained the milk had been found, as that might lead to the exact spot where she got into the water.","Mr. Horsley wished to know whether the can that had contained the milk had been found, as that might lead to the exact spot where she got into the water.",0.0
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"The father of the deceased said that the child had been put into the water after after she was dead,",The father of the deceased said that the child had been put into the water after she was dead.,0.07446808510638298
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"He then mentioned the mames of several persons he suspected, but of course it would be impradent to mention them at present.","He then mentioned the names of several persons he suspected, but of course it would be imprudent to mention them at present.",0.016129032258064516
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"He also said that his windows bad been all broken by parties who htd threatened them,",He also said that his windows bad been all broken by parties who had threatened them.,0.023529411764705882
3206203527,1858-08-29,Lloyd's Illustrated Newspaper,"The mother of the child was recalled, and said the can was a tWO gallon can, with a brass cow impressed upon it, but is had not been found.","The mother of the child was recalled, and said the can was a two-gallon can, with a brass cow impressed upon it, but it had not been found.",0.02877697841726619
